"R0000100","R0536402","S7514300","S8646900","S8647300","S8647500","S8647800"
7556,1983,-5,-5,-5,-5,-5
7557,1983,2,-4,-4,-4,-4
7558,1981,3,-4,-4,-4,-4
7559,1984,2,-4,-4,-4,-4
7560,1980,2,1,1,1,1
7561,1980,-5,-5,-5,-5,-5
7562,1982,2,-4,-4,-4,-4
7563,1982,4,3,1,3,1
7564,1981,2,-4,-4,-4,-4
7565,1984,2,-4,-4,-4,-4
7566,1980,-5,-5,-5,-5,-5
7567,1982,-5,-5,-5,-5,-5
7568,1984,1,-4,-4,-4,-4
7569,1982,2,-4,-4,-4,-4
7570,1981,2,-4,-4,-4,-4
7571,1983,2,3,1,3,1
7572,1982,2,2,-2,2,1
7573,1984,2,-4,-4,-4,-4
7574,1982,2,-4,-4,-4,-4
7575,1984,0,-4,-4,-4,-4
7576,1981,3,-4,-4,-4,-4
7577,1983,4,-4,-4,-4,-4
7578,1980,-5,-5,-5,-5,-5
7579,1982,2,-4,-4,-4,-4
7580,1980,2,-4,-4,-4,-4
7581,1983,2,-4,-4,-4,-4
7582,1980,4,-4,-4,-4,-4
7583,1984,2,2,1,1,1
7584,1983,2,-4,-4,-4,-4
7585,1980,2,-4,-4,-4,-4
7586,1982,2,-4,-4,-4,-4
7587,1983,-5,-5,-5,-5,-5
7588,1980,-5,-5,-5,-5,-5
7589,1984,3,2,1,2,1
7590,1981,2,-4,-4,-4,-4
7591,1982,4,-4,-4,-4,-4
7592,1984,2,-4,-4,-4,-4
7593,1983,2,2,2,1,1
7594,1980,2,-4,-4,-4,-4
7595,1982,3,-4,-4,-4,-4
7596,1980,0,-4,-4,-4,-4
7597,1981,2,-4,-4,-4,-4
7598,1983,2,-4,-4,-4,-4
7599,1984,2,-4,-4,-4,-4
7600,1984,0,2,1,3,2
7601,1984,2,-4,-4,-4,-4
7602,1982,2,-4,-4,-4,-4
7603,1980,4,-4,-4,-4,-4
7604,1981,0,-4,-4,-4,-4
7605,1982,0,-4,-4,-4,-4
7606,1981,-5,-5,-5,-5,-5
7607,1982,2,2,1,2,1
7608,1981,2,-4,-4,-4,-4
7609,1984,2,-2,2,1,2
7610,1983,2,-4,-4,-4,-4
7611,1980,0,-4,-4,-4,-4
7612,1981,1,-4,-4,-4,-4
7613,1980,-5,-5,-5,-5,-5
7614,1980,2,-4,-4,-4,-4
7615,1982,-5,-5,-5,-5,-5
7616,1980,4,-4,-4,-4,-4
7617,1980,-5,-5,-5,-5,-5
7618,1980,1,-4,-4,-4,-4
7619,1982,2,-4,-4,-4,-4
7620,1983,-5,-5,-5,-5,-5
7621,1981,4,-4,-4,-4,-4
7622,1983,2,-4,-4,-4,-4
7623,1981,7,-4,-4,-4,-4
7624,1983,2,1,2,2,1
7625,1984,-3,-4,-4,-4,-4
7626,1980,2,2,2,2,2
7627,1982,0,-4,-4,-4,-4
7628,1984,2,-4,-4,-4,-4
7629,1981,0,-4,-4,-4,-4
7630,1981,0,1,2,1,1
7631,1984,0,-4,-4,-4,-4
7632,1982,-3,1,2,1,1
7633,1984,3,4,1,4,1
7634,1980,1,-4,-4,-4,-4
7635,1981,2,-4,-4,-4,-4
7636,1983,3,4,1,3,2
7637,1984,3,-4,-4,-4,-4
7638,1980,-5,-5,-5,-5,-5
7639,1981,2,-4,-4,-4,-4
7640,1982,0,-4,-4,-4,-4
7641,1980,4,4,2,3,2
7642,1981,2,-4,-4,-4,-4
7643,1984,2,-4,-4,-4,-4
7644,1982,2,2,1,2,1
7645,1983,2,-4,-4,-4,-4
7646,1983,2,-4,-4,-4,-4
7647,1982,2,-4,-4,-4,-4
7648,1984,2,-4,-4,-4,-4
7649,1981,2,-4,-4,-4,-4
7650,1982,4,-4,-4,-4,-4
7651,1982,-5,-5,-5,-5,-5
7652,1980,3,2,-2,1,1
7653,1981,2,-2,2,-2,2
7654,1982,2,-4,-4,-4,-4
7655,1984,2,-4,-4,-4,-4
7656,1981,2,-4,-4,-4,-4
7657,1983,2,-4,-4,-4,-4
7658,1982,2,1,1,1,1
7659,1980,2,-4,-4,-4,-4
7660,1981,2,-4,-4,-4,-4
7661,1984,2,3,1,4,1
7662,1984,1,1,1,2,1
7663,1981,-5,-5,-5,-5,-5
7664,1983,-5,-5,-5,-5,-5
7665,1982,2,-4,-4,-4,-4
7666,1982,2,-4,-4,-4,-4
7667,1981,2,2,1,2,1
7668,1984,2,-4,-4,-4,-4
7669,1981,-5,-5,-5,-5,-5
7670,1984,0,-4,-4,-4,-4
7671,1983,2,-4,-4,-4,-4
7672,1984,-5,-5,-5,-5,-5
7673,1984,0,2,1,1,1
7674,1984,1,-4,-4,-4,-4
7675,1981,-5,-5,-5,-5,-5
7676,1983,1,-4,-4,-4,-4
7677,1983,-5,-5,-5,-5,-5
7678,1980,2,-4,-4,-4,-4
7680,1980,-5,-5,-5,-5,-5
7681,1980,1,4,4,4,1
7682,1982,2,-4,-4,-4,-4
7683,1980,2,-4,-4,-4,-4
7684,1980,2,-4,-4,-4,-4
7685,1980,4,-4,-4,-4,-4
7686,1983,4,-4,-4,-4,-4
7687,1984,4,-4,-4,-4,-4
7688,1982,-5,-5,-5,-5,-5
7689,1982,-5,-5,-5,-5,-5
7690,1982,2,-4,-4,-4,-4
7691,1982,2,-4,-4,-4,-4
7692,1980,1,-4,-4,-4,-4
7693,1983,2,-4,-4,-4,-4
7694,1983,-5,-5,-5,-5,-5
7695,1983,-5,-5,-5,-5,-5
7696,1981,4,-4,-4,-4,-4
7697,1982,-5,-5,-5,-5,-5
7698,1980,1,-4,-4,-4,-4
7699,1983,3,-4,-4,-4,-4
7700,1981,0,-4,-4,-4,-4
7701,1983,-5,-5,-5,-5,-5
7702,1982,2,-4,-4,-4,-4
7703,1983,2,-4,-4,-4,-4
7704,1981,-5,-5,-5,-5,-5
7705,1984,-5,-5,-5,-5,-5
7706,1981,-5,-5,-5,-5,-5
7707,1984,0,-4,-4,-4,-4
7708,1984,-5,-5,-5,-5,-5
7709,1980,2,-4,-4,-4,-4
7710,1984,0,2,1,2,2
7711,1981,-5,-5,-5,-5,-5
7712,1980,-5,-5,-5,-5,-5
7713,1980,2,-4,-4,-4,-4
7714,1981,2,1,1,1,1
7715,1982,0,1,1,1,1
7716,1982,2,-4,-4,-4,-4
7717,1980,2,-4,-4,-4,-4
7718,1980,-5,-5,-5,-5,-5
7719,1983,2,-4,-4,-4,-4
7720,1984,0,-4,-4,-4,-4
7721,1980,2,-4,-4,-4,-4
7722,1982,0,-4,-4,-4,-4
7723,1983,-5,-5,-5,-5,-5
7724,1983,2,-4,-4,-4,-4
7725,1981,1,-4,-4,-4,-4
7726,1983,0,-4,-4,-4,-4
7727,1982,0,-4,-4,-4,-4
7728,1983,0,-4,-4,-4,-4
7729,1982,0,-4,-4,-4,-4
7730,1982,0,-4,-4,-4,-4
7731,1982,2,-4,-4,-4,-4
7732,1984,2,3,2,2,2
7733,1980,0,-4,-4,-4,-4
7734,1982,0,1,2,2,2
7735,1984,0,-4,-4,-4,-4
7736,1984,2,-4,-4,-4,-4
7737,1982,0,-4,-4,-4,-4
7738,1981,2,-4,-4,-4,-4
7739,1983,1,2,2,2,2
7740,1982,2,-4,-4,-4,-4
7741,1982,-5,-5,-5,-5,-5
7742,1980,0,-4,-4,-4,-4
7743,1981,0,-4,-4,-4,-4
7744,1981,1,-4,-4,-4,-4
7745,1981,2,-4,-4,-4,-4
7746,1982,2,1,1,1,1
7747,1981,0,-4,-4,-4,-4
7748,1984,0,-4,-4,-4,-4
7749,1983,2,-4,-4,-4,-4
7750,1980,2,-4,-4,-4,-4
7751,1982,-5,-5,-5,-5,-5
7752,1984,-5,-5,-5,-5,-5
7753,1980,-5,-5,-5,-5,-5
7755,1981,0,-4,-4,-4,-4
7756,1982,2,-4,-4,-4,-4
7757,1981,2,-4,-4,-4,-4
7758,1982,1,1,1,1,1
7759,1983,-5,-5,-5,-5,-5
7760,1980,2,3,2,4,2
7761,1982,2,-4,-4,-4,-4
7762,1983,0,-4,-4,-4,-4
7763,1984,0,-4,-4,-4,-4
7764,1984,2,1,2,4,1
7765,1981,1,-4,-4,-4,-4
7766,1983,1,-4,-4,-4,-4
7767,1983,2,-4,-4,-4,-4
7768,1980,1,-4,-4,-4,-4
7769,1980,0,2,1,1,1
7770,1981,1,1,1,1,1
7771,1982,1,-4,-4,-4,-4
7772,1981,2,-4,-4,-4,-4
7773,1981,2,-4,-4,-4,-4
7774,1981,3,-4,-4,-4,-4
7775,1980,-5,-5,-5,-5,-5
7776,1981,-5,-5,-5,-5,-5
7777,1981,2,-4,-4,-4,-4
7778,1982,2,-4,-4,-4,-4
7779,1983,2,-4,-4,-4,-4
7780,1981,4,-4,-4,-4,-4
7781,1981,-5,-5,-5,-5,-5
7782,1982,-5,-5,-5,-5,-5
7783,1980,-5,-5,-5,-5,-5
7784,1984,2,-4,-4,-4,-4
7785,1983,0,3,2,3,1
7786,1981,4,2,3,-2,1
7787,1983,2,-4,-4,-4,-4
7788,1982,-5,-5,-5,-5,-5
7789,1981,-5,-5,-5,-5,-5
7790,1981,2,-4,-4,-4,-4
7791,1982,-5,-5,-5,-5,-5
7792,1983,2,2,3,3,2
7793,1984,4,2,2,1,2
7794,1984,2,4,4,3,-2
7795,1980,2,-4,-4,-4,-4
7796,1980,1,-4,-4,-4,-4
7797,1981,0,-4,-4,-4,-4
7798,1983,2,-4,-4,-4,-4
7799,1984,2,2,3,3,2
7800,1980,2,2,2,2,2
7801,1983,0,-4,-4,-4,-4
7802,1980,2,3,-2,3,3
7803,1981,1,-4,-4,-4,-4
7804,1983,2,3,1,1,1
7805,1982,2,-4,-4,-4,-4
7806,1980,2,-4,-4,-4,-4
7807,1980,4,2,2,1,2
7808,1982,1,-4,-4,-4,-4
7809,1980,-5,-5,-5,-5,-5
7810,1984,2,-4,-4,-4,-4
7811,1984,2,3,-2,2,1
7812,1981,1,-4,-4,-4,-4
7813,1983,2,-4,-4,-4,-4
7814,1980,1,-4,-4,-4,-4
7815,1983,0,-4,-4,-4,-4
7816,1980,1,1,1,1,1
7817,1981,2,-4,-4,-4,-4
7818,1981,2,-4,-4,-4,-4
7819,1980,1,-4,-4,-4,-4
7820,1982,1,-4,-4,-4,-4
7821,1981,2,-4,-4,-4,-4
7822,1983,-5,-5,-5,-5,-5
7823,1981,0,-4,-4,-4,-4
7824,1981,2,-4,-4,-4,-4
7825,1981,4,2,2,2,1
7826,1980,2,-4,-4,-4,-4
7827,1984,-5,-5,-5,-5,-5
7828,1983,0,-4,-4,-4,-4
7829,1981,-5,-5,-5,-5,-5
7830,1981,2,-4,-4,-4,-4
7831,1982,0,-4,-4,-4,-4
7832,1984,2,-4,-4,-4,-4
7833,1980,-5,-5,-5,-5,-5
7834,1981,0,-4,-4,-4,-4
7835,1983,1,-4,-4,-4,-4
7836,1981,2,3,3,3,2
7837,1980,2,1,1,1,1
7838,1983,1,-4,-4,-4,-4
7839,1980,2,-4,-4,-4,-4
7840,1983,2,2,1,2,1
7841,1982,2,-4,-4,-4,-4
7842,1983,2,-4,-4,-4,-4
7843,1984,0,-4,-4,-4,-4
7844,1982,1,-4,-4,-4,-4
7845,1982,3,-4,-4,-4,-4
7846,1980,2,3,2,4,1
7847,1983,0,1,3,4,1
7848,1984,0,-4,-4,-4,-4
7849,1981,2,-4,-4,-4,-4
7850,1983,1,2,2,3,1
7851,1981,2,-4,-4,-4,-4
7852,1984,2,2,1,1,1
7853,1981,2,-4,-4,-4,-4
7854,1982,4,-4,-4,-4,-4
7855,1983,-5,-5,-5,-5,-5
7856,1983,3,-4,-4,-4,-4
7857,1982,2,2,2,1,1
7858,1983,2,-4,-4,-4,-4
7859,1984,0,-4,-4,-4,-4
7860,1984,0,-4,-4,-4,-4
7861,1984,2,-4,-4,-4,-4
7862,1981,1,-4,-4,-4,-4
7863,1980,2,-4,-4,-4,-4
7864,1982,3,-4,-4,-4,-4
7865,1980,0,4,2,2,1
7866,1982,2,-4,-4,-4,-4
7867,1981,2,-4,-4,-4,-4
7868,1984,2,1,1,1,1
7869,1981,1,-4,-4,-4,-4
7870,1984,4,-4,-4,-4,-4
7871,1982,2,1,2,2,2
7872,1983,2,-4,-4,-4,-4
7873,1980,0,-4,-4,-4,-4
7874,1983,3,-4,-4,-4,-4
7875,1980,2,-4,-4,-4,-4
7876,1983,0,-4,-4,-4,-4
7877,1980,2,-4,-4,-4,-4
7878,1981,1,-4,-4,-4,-4
7879,1982,-5,-5,-5,-5,-5
7880,1980,0,-4,-4,-4,-4
7881,1981,0,-4,-4,-4,-4
7882,1981,2,-4,-4,-4,-4
7883,1980,0,2,1,1,1
7884,1981,0,1,3,1,4
7885,1981,0,1,2,-2,2
7886,1982,2,4,4,4,4
7887,1981,2,-4,-4,-4,-4
7888,1982,1,-4,-4,-4,-4
7889,1980,0,-4,-4,-4,-4
7890,1982,1,-4,-4,-4,-4
7891,1981,2,2,1,2,1
7892,1983,1,-4,-4,-4,-4
7893,1982,0,-4,-4,-4,-4
7894,1981,2,-4,-4,-4,-4
7895,1983,2,-4,-4,-4,-4
7896,1983,2,-4,-4,-4,-4
7897,1983,-5,-5,-5,-5,-5
7898,1984,2,-4,-4,-4,-4
7899,1982,2,4,1,1,1
7900,1982,0,1,2,1,1
7901,1980,2,-4,-4,-4,-4
7902,1983,3,-4,-4,-4,-4
7903,1980,2,-4,-4,-4,-4
7904,1982,2,-4,-4,-4,-4
7905,1983,0,-4,-4,-4,-4
7906,1984,4,1,1,1,1
7907,1982,4,-4,-4,-4,-4
7908,1984,0,-4,-4,-4,-4
7909,1982,0,-4,-4,-4,-4
7910,1981,2,-4,-4,-4,-4
7911,1980,0,1,1,3,1
7912,1984,2,-4,-4,-4,-4
7913,1980,0,-4,-4,-4,-4
7914,1981,1,-4,-4,-4,-4
7915,1984,2,-4,-4,-4,-4
7916,1982,2,1,2,1,1
7917,1983,0,1,1,4,1
7918,1980,2,-4,-4,-4,-4
7919,1980,0,-4,-4,-4,-4
7920,1982,2,2,4,1,2
7921,1981,2,-4,-4,-4,-4
7923,1984,-5,-5,-5,-5,-5
7924,1981,0,-4,-4,-4,-4
7925,1983,-5,-5,-5,-5,-5
7926,1984,2,-4,-4,-4,-4
7927,1984,2,-4,-4,-4,-4
7928,1983,1,-4,-4,-4,-4
7929,1983,-3,-4,-4,-4,-4
7930,1983,2,-4,-4,-4,-4
7931,1980,4,-4,-4,-4,-4
7932,1983,-5,-5,-5,-5,-5
7933,1982,4,-4,-4,-4,-4
7934,1984,3,1,1,2,1
7935,1984,2,-4,-4,-4,-4
7936,1982,4,2,3,1,2
7937,1984,1,-4,-4,-4,-4
7938,1984,-5,-5,-5,-5,-5
7939,1983,0,-4,-4,-4,-4
7940,1981,-5,-5,-5,-5,-5
7941,1980,-5,-5,-5,-5,-5
7942,1982,4,-2,2,1,1
7943,1981,3,-4,-4,-4,-4
7944,1982,2,-4,-4,-4,-4
7945,1983,4,-4,-4,-4,-4
7946,1980,2,-4,-4,-4,-4
7947,1981,2,-4,-4,-4,-4
7948,1983,2,2,3,4,1
7949,1980,-5,-5,-5,-5,-5
7950,1980,1,-4,-4,-4,-4
7951,1983,2,-4,-4,-4,-4
7952,1984,2,3,2,2,1
7953,1980,1,-4,-4,-4,-4
7954,1981,2,-4,-4,-4,-4
7955,1981,2,-4,-4,-4,-4
7956,1983,2,-4,-4,-4,-4
7958,1981,2,1,2,1,3
7959,1983,0,-4,-4,-4,-4
7960,1984,2,2,2,2,1
7961,1980,1,-4,-4,-4,-4
7962,1984,2,-4,-4,-4,-4
7963,1983,2,-4,-4,-4,-4
7964,1983,2,-4,-4,-4,-4
7965,1980,2,-4,-4,-4,-4
7966,1983,2,-4,-4,-4,-4
7967,1982,-5,-5,-5,-5,-5
7968,1984,0,-4,-4,-4,-4
7969,1981,2,-4,-4,-4,-4
7970,1980,-5,-5,-5,-5,-5
7971,1980,2,-4,-4,-4,-4
7972,1980,2,-4,-4,-4,-4
7973,1982,1,-4,-4,-4,-4
7974,1980,2,-4,-4,-4,-4
7975,1980,-5,-5,-5,-5,-5
7977,1982,2,-2,2,1,2
7978,1980,2,1,1,4,1
7979,1983,2,-4,-4,-4,-4
7980,1984,2,1,2,1,1
7981,1980,2,-4,-4,-4,-4
7982,1981,0,-4,-4,-4,-4
7983,1981,2,-4,-4,-4,-4
7984,1982,0,-4,-4,-4,-4
7985,1984,2,-4,-4,-4,-4
7986,1980,2,2,1,4,2
7987,1982,3,-4,-4,-4,-4
7988,1983,2,-4,-4,-4,-4
7989,1982,2,-4,-4,-4,-4
7990,1982,-5,-5,-5,-5,-5
7991,1981,0,-4,-4,-4,-4
7992,1980,4,-4,-4,-4,-4
7993,1983,0,-4,-4,-4,-4
7994,1983,1,-4,-4,-4,-4
7995,1981,4,-4,-4,-4,-4
7996,1982,2,2,1,4,1
7997,1981,2,1,1,1,1
7998,1981,2,-4,-4,-4,-4
7999,1984,0,-4,-4,-4,-4
8000,1980,1,-4,-4,-4,-4
8001,1981,-5,-5,-5,-5,-5
8002,1984,1,-4,-4,-4,-4
8003,1980,1,3,2,3,1
8004,1983,2,-4,-4,-4,-4
8005,1983,2,1,1,1,1
8006,1984,2,-4,-4,-4,-4
8007,1981,2,-4,-4,-4,-4
8008,1982,2,-4,-4,-4,-4
8009,1983,2,-4,-4,-4,-4
8010,1983,2,2,2,1,1
8011,1981,4,1,4,1,1
8012,1981,3,-4,-4,-4,-4
8013,1983,0,1,1,4,1
8014,1980,2,1,1,1,1
8015,1981,1,-4,-4,-4,-4
8016,1980,1,2,1,2,1
8017,1982,3,-4,-4,-4,-4
8018,1981,2,-4,-4,-4,-4
8019,1982,2,1,1,1,1
8020,1984,2,-4,-4,-4,-4
8021,1982,4,1,2,1,1
8022,1981,2,-4,-4,-4,-4
8023,1982,2,-4,-4,-4,-4
8024,1981,4,-4,-4,-4,-4
8025,1983,3,-4,-4,-4,-4
8026,1983,0,-4,-4,-4,-4
8027,1980,2,-4,-4,-4,-4
8028,1980,2,-4,-4,-4,-4
8029,1982,2,-4,-4,-4,-4
8030,1984,0,-4,-4,-4,-4
8031,1980,-5,-5,-5,-5,-5
8032,1982,2,-4,-4,-4,-4
8033,1984,3,-4,-4,-4,-4
8034,1982,-5,-5,-5,-5,-5
8035,1983,3,-4,-4,-4,-4
8036,1981,0,-4,-4,-4,-4
8037,1980,2,-4,-4,-4,-4
8038,1982,2,-4,-4,-4,-4
8039,1983,2,1,1,2,1
8040,1984,2,-4,-4,-4,-4
8041,1981,-5,-5,-5,-5,-5
8042,1983,1,-4,-4,-4,-4
8043,1982,4,-4,-4,-4,-4
8044,1981,2,2,2,2,2
8045,1982,0,2,1,2,2
8046,1981,1,2,2,1,2
8047,1982,0,-4,-4,-4,-4
8048,1983,2,-4,-4,-4,-4
8049,1981,2,1,1,-2,1
8050,1981,2,-4,-4,-4,-4
8051,1981,-5,-5,-5,-5,-5
8052,1981,1,2,1,1,1
8053,1982,1,4,2,1,1
8054,1980,2,-4,-4,-4,-4
8055,1980,3,-4,-4,-4,-4
8056,1984,2,-4,-4,-4,-4
8057,1984,2,-4,-4,-4,-4
8058,1980,4,1,2,1,1
8059,1983,3,4,1,1,1
8060,1984,2,-4,-4,-4,-4
8061,1980,2,2,4,2,1
8062,1983,0,-4,-4,-4,-4
8063,1980,2,-4,-4,-4,-4
8064,1982,1,-4,-4,-4,-4
8065,1980,1,-4,-4,-4,-4
8066,1982,1,1,1,1,1
8067,1984,1,-4,-4,-4,-4
8068,1981,-5,-5,-5,-5,-5
8069,1980,2,-4,-4,-4,-4
8070,1981,-5,-5,-5,-5,-5
8071,1983,2,-4,-4,-4,-4
8072,1981,-5,-5,-5,-5,-5
8073,1984,-5,-5,-5,-5,-5
8074,1983,1,-2,2,2,1
8075,1983,-5,-5,-5,-5,-5
8076,1984,2,-4,-4,-4,-4
8077,1983,2,-4,-4,-4,-4
8078,1983,2,-4,-4,-4,-4
8079,1982,2,-4,-4,-4,-4
8080,1982,2,-4,-4,-4,-4
8081,1980,4,-4,-4,-4,-4
8082,1981,4,-4,-4,-4,-4
8083,1984,2,-2,2,1,1
8084,1981,2,-4,-4,-4,-4
8085,1983,2,-4,-4,-4,-4
8086,1982,4,2,4,1,1
8087,1980,2,-4,-4,-4,-4
8088,1982,-3,-4,-4,-4,-4
8089,1983,2,-4,-4,-4,-4
8090,1984,2,-4,-4,-4,-4
8091,1982,3,-4,-4,-4,-4
8092,1980,0,-4,-4,-4,-4
8093,1982,0,-4,-4,-4,-4
8094,1983,0,-4,-4,-4,-4
8095,1980,0,-4,-4,-4,-4
8096,1983,2,-4,-4,-4,-4
8097,1981,2,-4,-4,-4,-4
8098,1983,2,-4,-4,-4,-4
8099,1982,1,-4,-4,-4,-4
8100,1982,2,-4,-4,-4,-4
8101,1984,0,-4,-4,-4,-4
8102,1981,2,-4,-4,-4,-4
8103,1984,2,1,2,1,1
8104,1984,2,-4,-4,-4,-4
8105,1981,1,-4,-4,-4,-4
8106,1982,2,-4,-4,-4,-4
8107,1984,2,-4,-4,-4,-4
8108,1983,2,-4,-4,-4,-4
8109,1981,2,-4,-4,-4,-4
8110,1981,0,-4,-4,-4,-4
8111,1984,2,2,2,2,1
8112,1984,2,-4,-4,-4,-4
8113,1981,2,-4,-4,-4,-4
8114,1984,2,2,2,2,2
8115,1982,4,-4,-4,-4,-4
8116,1980,2,-4,-4,-4,-4
8117,1984,2,-4,-4,-4,-4
8118,1983,4,-4,-4,-4,-4
8119,1982,4,1,1,-2,2
8120,1980,-5,-5,-5,-5,-5
8121,1980,2,1,1,1,1
8122,1983,2,-4,-4,-4,-4
8123,1983,2,1,1,1,1
8124,1982,2,-4,-4,-4,-4
8125,1982,0,-4,-4,-4,-4
8126,1980,1,-4,-4,-4,-4
8127,1983,2,-4,-4,-4,-4
8128,1983,-5,-5,-5,-5,-5
8129,1981,-5,-5,-5,-5,-5
8130,1980,1,4,1,1,1
8131,1981,3,-4,-4,-4,-4
8132,1983,2,3,1,4,1
8133,1983,-5,-5,-5,-5,-5
8134,1982,1,-4,-4,-4,-4
8135,1983,2,-4,-4,-4,-4
8136,1983,-5,-5,-5,-5,-5
8137,1980,0,-4,-4,-4,-4
8138,1981,-5,-5,-5,-5,-5
8139,1983,2,4,2,1,2
8140,1982,2,-4,-4,-4,-4
8141,1982,-5,-5,-5,-5,-5
8142,1981,0,3,2,3,2
8143,1982,0,-4,-4,-4,-4
8144,1983,1,-4,-4,-4,-4
8145,1981,-5,-5,-5,-5,-5
8146,1984,2,-4,-4,-4,-4
8147,1982,2,-4,-4,-4,-4
8148,1980,4,3,1,4,1
8149,1981,2,-4,-4,-4,-4
8150,1980,2,4,1,1,1
8151,1981,2,1,1,1,1
8152,1983,4,-4,-4,-4,-4
8153,1983,4,-4,-4,-4,-4
8154,1982,1,-4,-4,-4,-4
8155,1983,2,-4,-4,-4,-4
8156,1981,0,-4,-4,-4,-4
8157,1982,0,-4,-4,-4,-4
8158,1983,2,-4,-4,-4,-4
8159,1980,0,-4,-4,-4,-4
8160,1981,2,-4,-4,-4,-4
8161,1984,2,2,-2,2,1
8162,1981,2,-4,-4,-4,-4
8163,1980,1,2,1,1,1
8164,1981,-5,-5,-5,-5,-5
8165,1982,2,-4,-4,-4,-4
8166,1984,0,3,3,1,1
8167,1980,4,4,1,4,1
8168,1984,2,-4,-4,-4,-4
8169,1984,2,-4,-4,-4,-4
8170,1981,4,-4,-4,-4,-4
8171,1984,2,-4,-4,-4,-4
8172,1983,2,1,2,1,1
8173,1980,-5,-5,-5,-5,-5
8174,1980,-5,-5,-5,-5,-5
8175,1981,-5,-5,-5,-5,-5
8176,1984,2,-4,-4,-4,-4
8177,1983,-5,-5,-5,-5,-5
8178,1980,2,-4,-4,-4,-4
8179,1981,2,-4,-4,-4,-4
8180,1983,4,-4,-4,-4,-4
8181,1980,-5,-5,-5,-5,-5
8182,1981,0,2,1,1,1
8183,1983,1,-4,-4,-4,-4
8184,1980,2,-4,-4,-4,-4
8185,1984,3,-4,-4,-4,-4
8186,1982,2,-4,-4,-4,-4
8187,1982,1,1,1,1,1
8188,1984,-5,-5,-5,-5,-5
8189,1982,2,2,1,2,1
8190,1981,4,-4,-4,-4,-4
8191,1983,0,-4,-4,-4,-4
8192,1982,2,-4,-4,-4,-4
8193,1983,2,-4,-4,-4,-4
8194,1980,4,-4,-4,-4,-4
8195,1983,2,-4,-4,-4,-4
8196,1981,2,-4,-4,-4,-4
8197,1983,2,-4,-4,-4,-4
8198,1982,2,4,2,1,1
8199,1984,1,2,2,1,1
8200,1982,2,-4,-4,-4,-4
8201,1983,3,-4,-4,-4,-4
8202,1982,-5,-5,-5,-5,-5
8203,1984,0,1,-2,1,1
8204,1980,-5,-5,-5,-5,-5
8205,1983,4,-4,-4,-4,-4
8206,1982,2,-4,-4,-4,-4
8207,1981,-5,-5,-5,-5,-5
8208,1981,1,1,1,1,1
8209,1981,1,-4,-4,-4,-4
8210,1982,2,-4,-4,-4,-4
8211,1983,2,-4,-4,-4,-4
8212,1981,-5,-5,-5,-5,-5
8213,1982,4,-4,-4,-4,-4
8214,1981,4,-4,-4,-4,-4
8215,1983,5,-4,-4,-4,-4
8216,1981,0,-4,-4,-4,-4
8217,1982,0,2,2,2,1
8218,1984,2,-4,-4,-4,-4
8219,1984,1,-4,-4,-4,-4
8220,1984,2,3,-2,2,1
8221,1983,-5,-5,-5,-5,-5
8222,1983,-5,-5,-5,-5,-5
8223,1981,2,1,1,1,1
8224,1980,2,4,1,2,1
8225,1983,4,-4,-4,-4,-4
8226,1982,3,-4,-4,-4,-4
8227,1983,2,-4,-4,-4,-4
8228,1980,1,-4,-4,-4,-4
8229,1982,2,1,1,1,1
8230,1980,2,-4,-4,-4,-4
8231,1982,0,-4,-4,-4,-4
8232,1981,2,-4,-4,-4,-4
8233,1981,2,2,1,1,1
8234,1982,0,2,1,3,1
8235,1984,2,-4,-4,-4,-4
8236,1980,2,-4,-4,-4,-4
8237,1982,2,-4,-4,-4,-4
8238,1982,2,2,1,1,2
8239,1983,2,1,3,2,2
8240,1980,2,-4,-4,-4,-4
8241,1980,2,2,2,1,2
8242,1981,1,-4,-4,-4,-4
8243,1983,-5,-5,-5,-5,-5
8244,1982,2,-4,-4,-4,-4
8245,1980,2,-4,-4,-4,-4
8246,1982,1,-4,-4,-4,-4
8247,1980,0,-4,-4,-4,-4
8248,1983,4,-4,-4,-4,-4
8249,1981,2,4,4,4,1
8250,1984,2,-4,-4,-4,-4
8251,1983,2,-4,-4,-4,-4
8252,1984,2,-4,-4,-4,-4
8253,1984,2,-4,-4,-4,-4
8254,1981,2,-4,-4,-4,-4
8255,1981,4,3,-2,1,2
8256,1982,2,1,2,3,2
8257,1981,2,-4,-4,-4,-4
8258,1984,2,-2,2,-2,1
8259,1983,-5,-5,-5,-5,-5
8260,1984,-5,-5,-5,-5,-5
8261,1981,4,3,1,2,1
8262,1980,2,-4,-4,-4,-4
8263,1980,1,-4,-4,-4,-4
8264,1980,1,-4,-4,-4,-4
8265,1981,0,1,1,4,1
8266,1980,3,-4,-4,-4,-4
8267,1981,-5,-5,-5,-5,-5
8268,1981,0,-4,-4,-4,-4
8269,1981,-5,-5,-5,-5,-5
8270,1983,0,1,1,1,2
8271,1983,2,-4,-4,-4,-4
8272,1984,0,-4,-4,-4,-4
8273,1984,3,1,3,1,2
8274,1983,0,-4,-4,-4,-4
8275,1981,2,-4,-4,-4,-4
8276,1984,2,-4,-4,-4,-4
8277,1980,0,2,2,1,1
8278,1981,2,-4,-4,-4,-4
8279,1984,-5,-5,-5,-5,-5
8280,1981,4,-4,-4,-4,-4
8281,1984,0,1,2,4,1
8282,1980,2,2,1,3,2
